"","TimeStep","PreyAbundance","PredAbundance"
"769",769,0,6.83028971027539e-09
"770",770,0,6.48877522476162e-09
"771",771,0,6.16433646352354e-09
"772",772,0,5.85611964034736e-09
"773",773,0,5.56331365832999e-09
"774",774,0,5.28514797541349e-09
"775",775,0,5.02089057664282e-09
"776",776,0,4.76984604781068e-09
"777",777,0,4.53135374542014e-09
"778",778,0,4.30478605814914e-09
"779",779,0,4.08954675524168e-09
"780",780,0,3.8850694174796e-09
"781",781,0,3.69081594660562e-09
"782",782,0,3.50627514927533e-09
"783",783,0,3.33096139181157e-09
"784",784,0,3.16441332222099e-09
"785",785,0,3.00619265610994e-09
"786",786,0,2.85588302330444e-09
"787",787,0,2.71308887213922e-09
"788",788,0,2.57743442853226e-09
"789",789,0,2.44856270710565e-09
"790",790,0,2.32613457175036e-09
"791",791,0,2.20982784316285e-09
"792",792,0,2.0993364510047e-09
"793",793,0,1.99436962845447e-09
"794",794,0,1.89465114703175e-09
"795",795,0,1.79991858968016e-09
"796",796,0,1.70992266019615e-09
"797",797,0,1.62442652718634e-09
"798",798,0,1.54320520082703e-09
"799",799,0,1.46604494078567e-09
"800",800,0,1.39274269374639e-09
"801",801,0,1.32310555905907e-09
"802",802,0,1.25695028110612e-09
"803",803,0,1.19410276705081e-09
"804",804,0,1.13439762869827e-09
"805",805,0,1.07767774726336e-09
"806",806,0,1.02379385990019e-09
"807",807,0,9.7260416690518e-10
"808",808,0,9.23973958559921e-10
"809",809,0,8.77775260631925e-10
"810",810,0,8.33886497600329e-10
"811",811,0,7.92192172720313e-10
"812",812,0,7.52582564084297e-10
"813",813,0,7.14953435880082e-10
"814",814,0,6.79205764086078e-10
"815",815,0,6.45245475881774e-10
"816",816,0,6.12983202087685e-10
"817",817,0,5.82334041983301e-10
"818",818,0,5.53217339884136e-10
"819",819,0,5.25556472889929e-10
"820",820,0,4.99278649245433e-10
"821",821,0,4.74314716783161e-10
"822",822,0,4.50598980944003e-10
"823",823,0,4.28069031896803e-10
"824",824,0,4.06665580301963e-10
"825",825,0,3.86332301286865e-10
"826",826,0,3.67015686222521e-10
"827",827,0,3.48664901911395e-10
"828",828,0,3.31231656815826e-10
"829",829,0,3.14670073975034e-10
"830",830,0,2.98936570276283e-10
"831",831,0,2.83989741762468e-10
"832",832,0,2.69790254674345e-10
"833",833,0,2.56300741940628e-10
"834",834,0,2.43485704843596e-10
"835",835,0,2.31311419601417e-10
"836",836,0,2.19745848621346e-10
"837",837,0,2.08758556190278e-10
"838",838,0,1.98320628380764e-10
"839",839,0,1.88404596961726e-10
"840",840,0,1.7898436711364e-10
"841",841,0,1.70035148757958e-10
"842",842,0,1.6153339132006e-10
"843",843,0,1.53456721754057e-10
"844",844,0,1.45783885666354e-10
"845",845,0,1.38494691383036e-10
"846",846,0,1.31569956813885e-10
"847",847,0,1.2499145897319e-10
"848",848,0,1.18741886024531e-10
"849",849,0,1.12804791723304e-10
"850",850,0,1.07164552137139e-10
"851",851,0,1.01806324530282e-10
"852",852,0,9.67160083037681e-11
"853",853,0,9.18802078885797e-11
"854",854,0,8.72861974941507e-11
"855",855,0,8.29218876194431e-11
"856",856,0,7.8775793238471e-11
"857",857,0,7.48370035765474e-11
"858",858,0,7.10951533977201e-11
"859",859,0,6.75403957278340e-11
"860",860,0,6.41633759414423e-11
"861",861,0,6.09552071443702e-11
"862",862,0,5.79074467871517e-11
"863",863,0,5.50120744477941e-11
"864",864,0,5.22614707254044e-11
"865",865,0,4.96483971891342e-11
"866",866,0,4.71659773296775e-11
"867",867,0,4.48076784631936e-11
"868",868,0,4.25672945400339e-11
"869",869,0,4.04389298130322e-11
"870",870,0,3.84169833223806e-11
"871",871,0,3.64961341562616e-11
"872",872,0,3.46713274484485e-11
"873",873,0,3.29377610760261e-11
"874",874,0,3.12908730222248e-11
"875",875,0,2.97263293711136e-11
"876",876,0,2.82400129025579e-11
"877",877,0,2.682801225743e-11
"878",878,0,2.54866116445585e-11
"879",879,0,2.42122810623306e-11
"880",880,0,2.3001667009214e-11
"881",881,0,2.18515836587533e-11
"882",882,0,2.07590044758157e-11
"883",883,0,1.97210542520249e-11
"884",884,0,1.87350015394236e-11
"885",885,0,1.77982514624525e-11
"886",886,0,1.69083388893298e-11
"887",887,0,1.60629219448633e-11
"888",888,0,1.52597758476202e-11
"889",889,0,1.44967870552392e-11
"890",890,0,1.37719477024772e-11
"891",891,0,1.30833503173533e-11
"892",892,0,1.24291828014857e-11
"893",893,0,1.18077236614114e-11
"894",894,0,1.12173374783408e-11
"895",895,0,1.06564706044238e-11
"896",896,0,1.01236470742026e-11
"897",897,0,9.61746472049246e-12
"898",898,0,9.13659148446784e-12
"899",899,0,8.67976191024445e-12
"900",900,0,8.24577381473223e-12
"901",901,0,7.83348512399562e-12
"902",902,0,7.44181086779584e-12
"903",903,0,7.06972032440604e-12
"904",904,0,6.71623430818574e-12
"905",905,0,6.38042259277645e-12
"906",906,0,6.06140146313763e-12
"907",907,0,5.75833138998075e-12
"908",908,0,5.47041482048171e-12
"909",909,0,5.19689407945763e-12
"910",910,0,4.93704937548475e-12
"911",911,0,4.69019690671051e-12
"912",912,0,4.45568706137498e-12
"913",913,0,4.23290270830623e-12
"914",914,0,4.02125757289092e-12
"915",915,0,3.82019469424638e-12
"916",916,0,3.62918495953406e-12
"917",917,0,3.44772571155735e-12
"918",918,0,3.27533942597949e-12
"919",919,0,3.11157245468051e-12
"920",920,0,2.95599383194649e-12
"921",921,0,2.80819414034916e-12
"922",922,0,2.6677844333317e-12
"923",923,0,2.53439521166512e-12
"924",924,0,2.40767545108186e-12
"925",925,0,2.28729167852777e-12
"926",926,0,2.17292709460138e-12
"927",927,0,2.06428073987131e-12
"928",928,0,1.96106670287775e-12
"929",929,0,1.86301336773386e-12
"930",930,0,1.76986269934717e-12
"931",931,0,1.68136956437981e-12
"932",932,0,1.59730108616082e-12
"933",933,0,1.51743603185278e-12
"934",934,0,1.44156423026014e-12
"935",935,0,1.36948601874713e-12
"936",936,0,1.30101171780977e-12
"937",937,0,1.23596113191929e-12
"938",938,0,1.17416307532332e-12
"939",939,0,1.11545492155716e-12
"940",940,0,1.0596821754793e-12
"941",941,0,1.00669806670533e-12
"942",942,0,9.56363163370066e-13
"943",943,0,9.08545005201562e-13
"944",944,0,8.63117754941484e-13
"945",945,0,8.1996186719441e-13
"946",946,0,7.7896377383469e-13
"947",947,0,7.40015585142955e-13
"948",948,0,7.03014805885807e-13
"949",949,0,6.67864065591517e-13
"950",950,0,6.34470862311941e-13
"951",951,0,6.02747319196344e-13
"952",952,0,5.72609953236527e-13
"953",953,0,5.43979455574701e-13
"954",954,0,5.16780482795966e-13
"955",955,0,4.90941458656167e-13
"956",956,0,4.66394385723359e-13
"957",957,0,4.43074666437191e-13
"958",958,0,4.20920933115331e-13
"959",959,0,3.99874886459565e-13
"960",960,0,3.79881142136587e-13
"961",961,0,3.60887085029757e-13
"962",962,0,3.42842730778269e-13
"963",963,0,3.25700594239356e-13
"964",964,0,3.09415564527388e-13
"965",965,0,2.93944786301019e-13
"966",966,0,2.79247546985968e-13
"967",967,0,2.65285169636669e-13
"968",968,0,2.52020911154836e-13
"969",969,0,2.39419865597094e-13
"970",970,0,2.27448872317239e-13
"971",971,0,2.16076428701377e-13
"972",972,0,2.05272607266309e-13
"973",973,0,1.95008976902993e-13
"974",974,0,1.85258528057843e-13
"975",975,0,1.75995601654951e-13
"976",976,0,1.67195821572204e-13
"977",977,0,1.58836030493594e-13
"978",978,0,1.50894228968914e-13
"979",979,0,1.43349517520468e-13
"980",980,0,1.36182041644445e-13
"981",981,0,1.29372939562223e-13
"982",982,0,1.22904292584111e-13
"983",983,0,1.16759077954906e-13
"984",984,0,1.10921124057161e-13
"985",985,0,1.05375067854302e-13
"986",986,0,1.00106314461587e-13
"987",987,0,9.5100998738508e-14
"988",988,0,9.03459488015826e-14
"989",989,0,8.58286513615035e-14
"990",990,0,8.15372187934283e-14
"991",991,0,7.74603578537569e-14
"992",992,0,7.3587339961069e-14
"993",993,0,6.99079729630156e-14
"994",994,0,6.64125743148648e-14
"995",995,0,6.30919455991216e-14
"996",996,0,5.99373483191655e-14
"997",997,0,5.69404809032072e-14
"998",998,0,5.40934568580468e-14
"999",999,0,5.13887840151445e-14
"1000",1000,0,4.88193448143873e-14
